"scenario","region","subRegion","param","classLabel1","class1","classLabel2","class2","xLabel","x","vintage","units","value"
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","comm lighting","Year",2045,"Vint_2045","Electricity Consumption by Sector (TWh)",0.778530555555562
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","comm lighting","Year",2050,"Vint_2050","Electricity Consumption by Sector (TWh)",0.821552777777784
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","comm others","Year",1990,"Vint_1990","Electricity Consumption by Sector (TWh)",0.161166666666668
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","comm others","Year",2005,"Vint_2005","Electricity Consumption by Sector (TWh)",0.356750000000003
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","comm others","Year",2010,"Vint_2010","Electricity Consumption by Sector (TWh)",0.639000000000005
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","comm others","Year",2015,"Vint_2015","Electricity Consumption by Sector (TWh)",0.74769444444445
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","comm others","Year",2020,"Vint_2020","Electricity Consumption by Sector (TWh)",0.812380555555562
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","comm others","Year",2025,"Vint_2025","Electricity Consumption by Sector (TWh)",0.869791666666674
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","comm others","Year",2030,"Vint_2030","Electricity Consumption by Sector (TWh)",0.925550000000007
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","comm others","Year",2035,"Vint_2035","Electricity Consumption by Sector (TWh)",0.97217222222223
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","comm others","Year",2040,"Vint_2040","Electricity Consumption by Sector (TWh)",1.01686944444445
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","comm others","Year",2045,"Vint_2045","Electricity Consumption by Sector (TWh)",1.06038333333334
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","comm others","Year",2050,"Vint_2050","Electricity Consumption by Sector (TWh)",1.10279166666668
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban air conditioners","Year",1990,"Vint_1990","Electricity Consumption by Sector (TWh)",0.312391111111114
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban air conditioners","Year",2005,"Vint_2005","Electricity Consumption by Sector (TWh)",0.640441111111116
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban air conditioners","Year",2010,"Vint_2010","Electricity Consumption by Sector (TWh)",1.12616333333334
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban air conditioners","Year",2015,"Vint_2015","Electricity Consumption by Sector (TWh)",1.37897222222223
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban air conditioners","Year",2020,"Vint_2020","Electricity Consumption by Sector (TWh)",1.58906472222223
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban air conditioners","Year",2025,"Vint_2025","Electricity Consumption by Sector (TWh)",1.45550777777779
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban air conditioners","Year",2030,"Vint_2030","Electricity Consumption by Sector (TWh)",1.29622500000001
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban air conditioners","Year",2035,"Vint_2035","Electricity Consumption by Sector (TWh)",1.11660880555556
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban air conditioners","Year",2040,"Vint_2040","Electricity Consumption by Sector (TWh)",0.936877916666674
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban air conditioners","Year",2045,"Vint_2045","Electricity Consumption by Sector (TWh)",0.752298333333339
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban air conditioners","Year",2050,"Vint_2050","Electricity Consumption by Sector (TWh)",0.626952277777783
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban cooking","Year",1990,"Vint_1990","Electricity Consumption by Sector (TWh)",0.0260274444444447
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban cooking","Year",2005,"Vint_2005","Electricity Consumption by Sector (TWh)",0.0533600000000004
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban cooking","Year",2010,"Vint_2010","Electricity Consumption by Sector (TWh)",0.0938627777777785
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban cooking","Year",2015,"Vint_2015","Electricity Consumption by Sector (TWh)",0.114919444444445
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban cooking","Year",2020,"Vint_2020","Electricity Consumption by Sector (TWh)",0.155227777777779
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban cooking","Year",2025,"Vint_2025","Electricity Consumption by Sector (TWh)",0.181529722222224
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban cooking","Year",2030,"Vint_2030","Electricity Consumption by Sector (TWh)",0.229196666666668
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban cooking","Year",2035,"Vint_2035","Electricity Consumption by Sector (TWh)",0.24119027777778
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban cooking","Year",2040,"Vint_2040","Electricity Consumption by Sector (TWh)",0.236052500000002
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban cooking","Year",2045,"Vint_2045","Electricity Consumption by Sector (TWh)",0.242515833333335
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban cooking","Year",2050,"Vint_2050","Electricity Consumption by Sector (TWh)",0.264164722222224
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban lighting","Year",1990,"Vint_1990","Electricity Consumption by Sector (TWh)",0.0976102500000008
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban lighting","Year",2005,"Vint_2005","Electricity Consumption by Sector (TWh)",0.200109833333335
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban lighting","Year",2010,"Vint_2010","Electricity Consumption by Sector (TWh)",0.351943500000003
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban lighting","Year",2015,"Vint_2015","Electricity Consumption by Sector (TWh)",0.43091666666667
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban lighting","Year",2020,"Vint_2020","Electricity Consumption by Sector (TWh)",0.508365277777782
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban lighting","Year",2025,"Vint_2025","Electricity Consumption by Sector (TWh)",0.565979722222227
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban lighting","Year",2030,"Vint_2030","Electricity Consumption by Sector (TWh)",0.630204166666672
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban lighting","Year",2035,"Vint_2035","Electricity Consumption by Sector (TWh)",0.654921111111116
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban lighting","Year",2040,"Vint_2040","Electricity Consumption by Sector (TWh)",0.657306500000005
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban lighting","Year",2045,"Vint_2045","Electricity Consumption by Sector (TWh)",0.656821888888894
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban lighting","Year",2050,"Vint_2050","Electricity Consumption by Sector (TWh)",0.643225000000005
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban other appliances","Year",1990,"Vint_1990","Electricity Consumption by Sector (TWh)",0.11713888888889
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban other appliances","Year",2005,"Vint_2005","Electricity Consumption by Sector (TWh)",0.240166666666669
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban other appliances","Year",2010,"Vint_2010","Electricity Consumption by Sector (TWh)",0.422305555555559
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban other appliances","Year",2015,"Vint_2015","Electricity Consumption by Sector (TWh)",0.517111111111115
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban other appliances","Year",2020,"Vint_2020","Electricity Consumption by Sector (TWh)",0.587511111111116
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban other appliances","Year",2025,"Vint_2025","Electricity Consumption by Sector (TWh)",0.64846944444445
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban other appliances","Year",2030,"Vint_2030","Electricity Consumption by Sector (TWh)",0.70144444444445
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban other appliances","Year",2035,"Vint_2035","Electricity Consumption by Sector (TWh)",0.746433333333339
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban other appliances","Year",2040,"Vint_2040","Electricity Consumption by Sector (TWh)",0.786625000000006
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban other appliances","Year",2045,"Vint_2045","Electricity Consumption by Sector (TWh)",0.822705555555562
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban other appliances","Year",2050,"Vint_2050","Electricity Consumption by Sector (TWh)",0.854847222222229
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban refrigerators","Year",1990,"Vint_1990","Electricity Consumption by Sector (TWh)",0.156250000000001
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban refrigerators","Year",2005,"Vint_2005","Electricity Consumption by Sector (TWh)",0.320313888888891
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban refrigerators","Year",2010,"Vint_2010","Electricity Consumption by Sector (TWh)",0.563150000000004
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban refrigerators","Year",2015,"Vint_2015","Electricity Consumption by Sector (TWh)",0.689452777777783
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban refrigerators","Year",2020,"Vint_2020","Electricity Consumption by Sector (TWh)",0.777731166666673
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban refrigerators","Year",2025,"Vint_2025","Electricity Consumption by Sector (TWh)",0.857178111111118
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban refrigerators","Year",2030,"Vint_2030","Electricity Consumption by Sector (TWh)",0.915370888888896
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban refrigerators","Year",2035,"Vint_2035","Electricity Consumption by Sector (TWh)",0.948520819444452
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban refrigerators","Year",2040,"Vint_2040","Electricity Consumption by Sector (TWh)",0.948880977777785
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban refrigerators","Year",2045,"Vint_2045","Electricity Consumption by Sector (TWh)",0.951048227777785
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban refrigerators","Year",2050,"Vint_2050","Electricity Consumption by Sector (TWh)",0.936710611111119
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban televisions","Year",1990,"Vint_1990","Electricity Consumption by Sector (TWh)",0.00649372222222227
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban televisions","Year",2005,"Vint_2005","Electricity Consumption by Sector (TWh)",0.0133375277777779
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban televisions","Year",2010,"Vint_2010","Electricity Consumption by Sector (TWh)",0.0234719722222224
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban televisions","Year",2015,"Vint_2015","Electricity Consumption by Sector (TWh)",0.0287230555555558
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban televisions","Year",2020,"Vint_2020","Electricity Consumption by Sector (TWh)",0.0332391666666669
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban televisions","Year",2025,"Vint_2025","Electricity Consumption by Sector (TWh)",0.0373747222222225
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban televisions","Year",2030,"Vint_2030","Electricity Consumption by Sector (TWh)",0.0411777777777781
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban televisions","Year",2035,"Vint_2035","Electricity Consumption by Sector (TWh)",0.044499166666667
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban televisions","Year",2040,"Vint_2040","Electricity Consumption by Sector (TWh)",0.047591666666667
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban televisions","Year",2045,"Vint_2045","Electricity Consumption by Sector (TWh)",0.0504683333333337
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban televisions","Year",2050,"Vint_2050","Electricity Consumption by Sector (TWh)",0.0531433333333338
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban ventilation","Year",1990,"Vint_1990","Electricity Consumption by Sector (TWh)",0.0520551388888893
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban ventilation","Year",2005,"Vint_2005","Electricity Consumption by Sector (TWh)",0.106750000000001
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban ventilation","Year",2010,"Vint_2010","Electricity Consumption by Sector (TWh)",0.187694444444446
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban ventilation","Year",2015,"Vint_2015","Electricity Consumption by Sector (TWh)",0.229833055555557
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban ventilation","Year",2020,"Vint_2020","Electricity Consumption by Sector (TWh)",0.267887222222224
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban ventilation","Year",2025,"Vint_2025","Electricity Consumption by Sector (TWh)",0.302282500000002
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban ventilation","Year",2030,"Vint_2030","Electricity Consumption by Sector (TWh)",0.336309166666669
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban ventilation","Year",2035,"Vint_2035","Electricity Consumption by Sector (TWh)",0.362371388888892
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban ventilation","Year",2040,"Vint_2040","Electricity Consumption by Sector (TWh)",0.384012222222225
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban ventilation","Year",2045,"Vint_2045","Electricity Consumption by Sector (TWh)",0.403966388888892
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban ventilation","Year",2050,"Vint_2050","Electricity Consumption by Sector (TWh)",0.422229722222226
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban water heaters","Year",1990,"Vint_1990","Electricity Consumption by Sector (TWh)",0.0260278888888891
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban water heaters","Year",2005,"Vint_2005","Electricity Consumption by Sector (TWh)",0.0533608333333338
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban water heaters","Year",2010,"Vint_2010","Electricity Consumption by Sector (TWh)",0.0938611111111119
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban water heaters","Year",2015,"Vint_2015","Electricity Consumption by Sector (TWh)",0.11491638888889
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban water heaters","Year",2020,"Vint_2020","Electricity Consumption by Sector (TWh)",0.124633333333334
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban water heaters","Year",2025,"Vint_2025","Electricity Consumption by Sector (TWh)",0.111317611111112
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban water heaters","Year",2030,"Vint_2030","Electricity Consumption by Sector (TWh)",0.0939070555555563
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban water heaters","Year",2035,"Vint_2035","Electricity Consumption by Sector (TWh)",0.0741393333333339
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban water heaters","Year",2040,"Vint_2040","Electricity Consumption by Sector (TWh)",0.0555733611111116
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban water heaters","Year",2045,"Vint_2045","Electricity Consumption by Sector (TWh)",0.0356930861111114
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","building","Sector","resid urban water heaters","Year",2050,"Vint_2050","Electricity Consumption by Sector (TWh)",0.0281257388888891
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Sector","other industrial energy use","Year",1975,"Vint_1975","Electricity Consumption by Sector (TWh)",0.123696666666668
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Sector","other industrial energy use","Year",1990,"Vint_1990","Electricity Consumption by Sector (TWh)",0.419275000000003
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Sector","other industrial energy use","Year",2005,"Vint_2005","Electricity Consumption by Sector (TWh)",1.56802777777779
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Sector","other industrial energy use","Year",2010,"Vint_2010","Electricity Consumption by Sector (TWh)",2.40139166666669
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Sector","other industrial energy use","Year",2015,"Vint_2015","Electricity Consumption by Sector (TWh)",2.63980000000002
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Sector","other industrial energy use","Year",2020,"Vint_2020","Electricity Consumption by Sector (TWh)",2.36338611111113
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Sector","other industrial energy use","Year",2025,"Vint_2025","Electricity Consumption by Sector (TWh)",2.14729166666668
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Sector","other industrial energy use","Year",2030,"Vint_2030","Electricity Consumption by Sector (TWh)",1.96939166666668
"High","KualaLumpur","KualaLumpur","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Sector","other industrial energy use","Year",2035,"Vint_2035","Electricity Consumption by Sector (TWh)",1.94650000000002
